Strain,MouseID,Sex,theta1,theta2,theta3,bin_avg_5.Corner_time_secs,bin_avg_5.Corner_distance_cm,bin_avg_20.Corner_time_secs,bin_avg_20.Corner_distance_cm,bin_avg_55.Corner_time_secs,bin_avg_55.Corner_distance_cm,bin_avg_5.Periphery_time_secs,bin_avg_5.Periphery_distance_cm,bin_avg_20.Periphery_time_secs,bin_avg_20.Periphery_distance_cm,bin_avg_55.Periphery_time_secs,bin_avg_55.Periphery_distance_cm
C57BL/6J,B6J_Male_S7275001_ep4-PSY,M,4.6099741489175,0.1099814886136,3.04404718547525,2.2512676056338,138.33646818,11.6303832752613,109.11327923,34.8028318584071,96.4778759418182,4.7887323943662,369.676527478609,19.3705923344948,275.06838446252,52.955195954488,219.282303523548
C57BL/6NJ,LL3-1_C57BL6NJ,M,5.3673908464525,0.128596111517135,2.907508583758,2.02890369199503,141.90982574,7.79206291658532,116.8192588,16.3513964615556,87.7189319163636,4.4874110872756,429.987040942006,17.6952896226678,347.618873383016,45.9469233337042,320.600804665673
C57BL/6NJ,LL3-2_C57BL6NJ,M,6.91538052936665,0.111497915049425,4.4532220565075,3.16240279499606,183.63628254,12.3045187188136,142.89610335,29.0088800784845,111.95046084,4.81911416657275,400.155972823409,19.3014244696568,315.078799377088,50.167689864776,267.58538783451
C57BL/6NJ,LL3-3_C57BL6NJ,M,5.249165233043,0.0942604837203073,3.9144465896975,2.6375550785222,183.2202016,9.74923990962595,144.186246425,29.6741054718718,130.843310627273,4.75708959439611,465.06666015625,18.994728180525,380.796644003404,52.246967658395,331.18614407381
C57BL/6NJ,LL3-4_C57BL6NJ,M,7.68184276807527,0.0547293291232,8.545554874925,3.2398912674142,142.3546773,12.0394094169527,122.23745796,32.4827732750508,113.393065994545,4.88503794314192,298.538266978323,19.2910770604817,272.767487589518,53.4295095569114,255.180107856925
C57BL/6NJ,LL4-1_C57BL6NJ,M,4.12605190309,0.094814408338725,8.8377749763675,2.29119638826185,157.11008636,9.1260457334077,141.03102031,24.4518005259964,132.52187198,4.52144469525959,431.48562180727,18.0925822643614,394.452541705861,49.4349079506373,382.882985307548
C57BL/6NJ,LL4-2_C57BL6NJ,M,5.861136159658,0.108516363232242,1.582563747375,3.45571622232264,134.98303244,8.19870579047194,96.74608441,16.5024481042366,83.6067136127272,4.90793041120651,289.670369466146,18.5071962512552,294.921949675555,47.8342876218994,325.056068814556
C57BL/6NJ,LL4-3_C57BL6NJ,M,1.973481837925,0.084670168196037,5.5348227025975,1.5973865044497,102.58195566,4.12074588176269,59.499889105,11.3635628103603,57.6840352818182,4.68345161653712,336.008063968215,16.3252222872592,240.653903678258,42.9155415313976,243.238795631249
C57BL/6NJ,LL4-4_C57BL6NJ,M,5.43290101735325,0.120298740732847,3.19548446008775,2.21548401722965,114.2674501,10.7420021216013,107.77102663,31.7910485519419,99.0905426654545,4.69865186360032,315.940915744926,19.4345047031568,260.74110190555,52.1861940562802,234.723169758382
C57BL/6NJ,LL5-1_C57BL6NJ,F,3.8135768203,0.087936937720475,4.43387744914725,2.60862205168717,122.58641034,10.3572125707593,115.674511425,29.8585893324971,121.844340965455,4.7302787495768,296.79513705997,18.9163715456903,303.110509672392,51.7815923367152,305.307439601474
C57BL/6NJ,LL5-2_C57BL6NJ,F,7.48222651163975,0.155266674889248,1.8031300934,1.96418483787143,124.19207764,6.54096120052439,90.66558269,14.3193290912586,78.46345394,4.62377132527398,367.668641113281,16.5155783660149,312.766105585098,41.8018027131744,295.462698132132
C57BL/6NJ,LL5-3_C57BL6NJ,F,3.0713756426,0.08050523642765,4.16172503100895,2.46071226681741,116.65675618,8.32305760915051,124.70954055,16.2131620213466,93.4185080709091,4.34200113058225,297.717062765166,17.9249546659227,374.635924067413,44.7411604026506,341.529635540252
C57BL/6NJ,LL5-4_C57BL6NJ,F,5.534062084205,0.11864544915025,2.39580090124,3.09252789360983,171.534105,11.3500404203719,156.968186115,30.6009223953961,144.402480178182,4.83491097588461,401.96393780793,18.624073144896,368.665482145991,51.7441895746101,352.476661957072
C57BL/6NJ,LL3-1_B6N_M,M,5.3448348341325,0.111382380024325,4.6224657221025,3.0120549797206,136.70465844,13.7991972349203,111.66116375,36.4662304300336,95.2887388672727,4.89747634069401,317.893442165007,19.6008473631397,219.328461010291,52.9680104373154,193.25537030704
C57BL/6NJ,LL3-2_B6N_M,M,9.82396074,0.18218046677125,3.6488396438325,2.14712514092446,142.99533244,7.76414831335378,117.124628825,15.7417821381612,97.4344411181818,4.54801623083859,372.923258752491,17.1465209634255,352.298325008029,43.31711708067,362.201129277547
C57BL/6NJ,LL3-3_B6N_M,M,5.9099455688025,0.1146535986864,6.6433163801155,2.96068240876737,170.54952272,9.27282363114,126.136482445,24.4879667378175,115.100658789091,4.80906112303694,362.08010899065,18.4407687372737,323.401268461243,50.5705556848186,311.140945274411
C57BL/6NJ,LL3-4_B6N_M,M,9.267631163625,0.074278863824525,4.47115683678,2.20513687056438,140.13594354,9.34805028291106,133.50081706,20.197315857075,110.550713887273,4.65078292215839,385.407722582848,18.67770437885,347.859509590091,48.2527281369783,338.151767944856
C57BL/6NJ,LL4-1_B6N_M,M,9.937836206,0.105258918649372,4.90869006258375,2.95063405797101,127.09598048,11.4417280643001,108.80976457,37.2081410879068,148.647138278182,4.75486865942029,290.230245711039,18.7787452556374,253.548915125418,52.5180103610167,254.083241268335
C57BL/6NJ,LL4-2_B6N_M,M,7.810118915187,0.0870968626816356,10.355304693975,2.93532338308458,124.07957716,11.2682736301752,115.60180515,25.7082878070495,94.3319175145455,4.78010175240249,272.380463606872,18.5387083275213,248.907184406718,49.6605291112348,252.692654115089
C57BL/6NJ,LL4-3_B6N_M,M,6.141574641153,0.11800140565055,4.97890889699775,3.0794926961839,173.35064672,9.97013759035472,132.158484565,29.9539112221874,119.624969827273,4.80242300724638,375.955265259734,18.4951998213887,324.556776240667,50.5875121418164,276.335833007187
C57BL/6NJ,LL4-4_B6N_M,M,1.933177695,0.0854460683843,5.772929969475,2.79572929612473,142.19330446,9.8217622939388,114.644097955,29.7325267321524,103.40694924,4.9440741159191,352.663524512371,19.1832863797384,309.403228592327,52.8456464780326,255.075245154438
C57BL/6NJ,B6N1,M,4.15545174472825,0.089957218061025,7.17146354487875,2.49802282227997,99.2523373,8.99165992580402,98.254785485,28.2397244337437,90.6157711109091,4.71359168455542,260.695471858376,18.6321162589607,270.557961184508,51.00120383203,222.763097067304
C57BL/6NJ,B6N10,M,8.920094694475,0.115349549500892,5.8754524043001,2.87756264236902,141.1364588,11.8351034097261,121.234468755,26.4259465478842,89.1980550272727,4.55353075170843,339.830097303751,18.5354946897708,260.018041992932,44.2756124721603,197.060968377048
C57BL/6NJ,B6N2,M,10.039856305,0.123722666967725,6.02423627753425,1.77925892453683,102.78701038,7.56777864554279,90.86788605,22.412394286408,98.6853998090909,4.39448712155445,328.229046122233,17.8321990404998,252.883487448692,47.876573058714,263.884711459478
C57BL/6NJ,B6N3,M,9.7281440875,0.0799674416280106,10.99400900225,2.50366858561914,109.61457258,8.07774896120918,88.33076701,21.4594523513287,72.1843014654545,4.313769751693,255.542752095188,18.2827663134412,251.697244720538,48.2504551891564,212.219245794444
C57BL/6NJ,B6N4,M,9.70419968425,0.07378966935795,7.5105013127575,2.32968026211727,111.27091726,10.6858943962512,103.5852487,26.0236112937654,85.3781330472727,4.73618800135578,281.327047006377,18.9941703160302,243.008244540613,48.7144287867599,203.125046097271
C57BL/6NJ,B6N5,M,6.839742683583,0.113136889304845,3.923812937805,2.36673414304993,109.60142226,10.5332664660649,114.109805115,22.4005480726449,99.2293132454545,4.83640656622442,322.516372999125,19.0499804981334,282.70842803895,49.929571055878,306.979482260924
C57BL/6NJ,B6N6,M,2.0504691893125,0.0810860079667725,5.84087858556,1.28094968908988,73.0104362,7.92411772911145,102.31919567,16.1341494258688,77.4328812,4.43188241944601,322.581050679018,17.6532291811968,313.075459781167,40.8216905255703,268.065028318954
C57BL/6NJ,B6N7,M,2.0263297091125,0.082046415905425,5.65047568631925,2.61961586543925,117.58238472,8.84102907902455,98.69585913,20.6385692162876,89.5675060236364,4.76366322008863,328.590262261095,19.3190134353789,296.337945849604,51.2585905000962,307.892458679941
C57BL/6NJ,B6N8,M,4.898353399525,0.113131138837425,2.278718876125,1.72783223159334,90.94543078,6.52988203723375,76.080702365,11.948387227408,56.2039468756364,3.27444723045361,244.029845548126,14.6670766478448,216.820094940477,36.3362828274647,205.699782807989
C57BL/6NJ,B6N9,M,4.8063145195525,0.110916941503375,4.3744667918875,1.7026625528511,102.79721676,9.92028195015524,93.271328675,19.005022733947,61.33316868,4.58404753742429,330.156236440023,18.0906827781041,221.522417265574,40.0356958410548,162.003795757583
